session,monkey,area,ml,ap,ks_cluster,site,unitDSP,unitWAV,contamPct,amplitude,ksClass,phyClass,nSpikes,ISI_2ms,ISI_2_4_ratio,high_isi_viol,low_spk_viol,manual_inspection_viol
troy-agl_t-2021-11-15,troy,R,108,102,37,7,DSP07a,WAV07a,72.8,7.8,mua ,mua  ,7145,0.727883538633819,0.304093567251462,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,38,7,DSP07b,WAV07b,55.6,7.8,mua ,mua  ,6495,0.400369571912535,0.173333333333333,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,39,7,DSP07c,WAV07c,87.2,7.8,mua ,mua  ,5550,0.576680482969904,0.299065420560748,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,44,8,DSP08a,WAV08a,76.4,8,mua ,mua  ,1628,0.307314074984634,0.238095238095238,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,45,8,DSP08b,WAV08b,86.9,7.2,mua ,mua  ,5948,0.706238439549353,0.378378378378378,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,46,8,DSP08c,WAV08c,24.6,7.4,mua ,mua  ,4089,0.195694716242661,0.0481927710843374,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,52,9,DSP09a,WAV09a,47.5,7.7,mua ,mua  ,4452,0.247135475174118,0.157142857142857,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,53,9,DSP09b,WAV09b,39,7.3,mua ,mua  ,7982,0.388422503445683,0.133047210300429,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,54,9,DSP09c,WAV09c,57.5,7.7,mua ,mua  ,3359,0.238237045860631,0.216216216216216,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,55,10,DSP10a,WAV10a,42,7.5,mua ,mua  ,996,0.100502512562814,1,0,1,1
troy-agl_t-2021-11-15,troy,R,108,102,56,11,DSP11a,WAV11a,21.1,7.7,mua ,mua  ,3480,0.0574877838459327,0.0571428571428571,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,57,11,DSP11b,WAV11b,51.7,7.7,mua ,mua  ,4080,0.24515812699191,0.169491525423729,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,58,11,DSP11c,WAV11c,54.1,7.7,mua ,mua  ,4115,0.315994166261546,0.209677419354839,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,62,12,DSP12a,WAV12a,60.4,7.7,mua ,mua  ,4267,0.328176277543366,0.194444444444444,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,72,13,DSP13a,WAV13a,78.6,7.6,mua ,mua  ,2921,0.342465753424658,0.3125,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,74,13,DSP13b,WAV13b,77,7.7,mua ,mua  ,3090,0.291356426027841,0.36,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,69,14,DSP14a,WAV14a,61,7.7,mua ,mua  ,3608,0.304962572775159,0.22,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,71,14,DSP14b,WAV14b,74.9,7.6,mua ,mua  ,2798,0.250268144440472,0.269230769230769,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,77,15,DSP15a,WAV15a,42.1,7.7,mua ,mua  ,3694,0.24370430544273,0.243243243243243,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,78,15,DSP15b,WAV15b,67.3,7.7,mua ,mua  ,3409,0.293427230046948,0.232558139534884,0,0,1
troy-agl_t-2021-11-15,troy,R,108,102,88,16,DSP16a,WAV16a,51.2,7.7,mua ,mua  ,4099,0.341630063445583,0.205882352941176,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,9,17,DSP17a,WAV17a,53.3,7.8,mua ,mua  ,4700,0.383060225579911,0.25,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,10,17,DSP17b,WAV17b,41.3,7.8,mua ,mua  ,2975,0.168123739071957,0.0510204081632653,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,11,17,DSP17c,WAV17c,51.7,7.8,mua ,mua  ,5252,0.495143782136736,0.333333333333333,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,15,18,DSP18a,WAV18a,44.3,7.7,mua ,mua  ,2991,0.20066889632107,0.272727272727273,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,17,18,DSP18b,WAV18b,96.9,7.6,mua ,mua  ,2645,0.302571860816944,0.235294117647059,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,18,18,DSP18c,WAV18c,31.2,7.7,mua ,mua  ,2198,0.0910332271279017,0.105263157894737,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,23,19,DSP19a,WAV19a,20,8,good,good ,2981,0.704697986577181,0.130434782608696,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,24,19,DSP19b,WAV19b,28.1,8.5,mua ,good ,6393,0.45369211514393,0.557692307692308,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,25,19,DSP19c,WAV19c,21.2,8.5,mua ,good ,11275,0.408018449529892,0.345864661654135,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,33,20,DSP20a,WAV20a,45.8,7.7,mua ,mua  ,2474,0.161746866154468,0.181818181818182,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,34,20,DSP20b,WAV20b,90.2,8.1,mua ,mua  ,2097,0.381679389312977,0.533333333333333,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,35,20,DSP20c,WAV20c,54.9,7.7,mua ,mua  ,2679,0.149365197908887,0.153846153846154,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,36,20,DSP20d,WAV20d,144.8,9.1,mua ,mua  ,2412,0.746578183326421,0.315789473684211,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,40,21,DSP21a,WAV21a,31.3,8.1,mua ,mua  ,6675,0.554390170812107,0.181372549019608,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,41,21,DSP21b,WAV21b,56.2,8.1,mua ,mua  ,5936,0.522325189553496,0.22962962962963,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,42,21,DSP21c,WAV21c,55.8,8,mua ,mua  ,4409,0.272232304900181,0.176470588235294,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,43,21,DSP21d,WAV21d,66.5,8.1,mua ,mua  ,5361,0.671641791044776,0.356435643564356,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,50,22,DSP22a,WAV22a,55.3,8.5,mua ,mua  ,4684,0.448430493273543,0.375,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,51,22,DSP22b,WAV22b,61.8,8.6,mua ,mua  ,19959,2.37999799579116,0.528364849833148,1,0,1
troy-agl_t-2021-11-15,troy,44,108,102,109,24,DSP24a,WAV24a,21.2,8.7,mua ,good ,13989,0.400343151272519,0.0982456140350877,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,110,24,DSP24b,WAV24b,21.2,8.7,mua ,good ,42893,1.54574279585937,0.149425287356322,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,63,25,DSP25a,WAV25a,35.1,13.1,mua ,mua  ,3598,0.611620795107034,0.301369863013699,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,64,25,DSP25b,WAV25b,65.7,8.5,mua ,mua  ,4082,0.686106346483705,0.424242424242424,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,65,25,DSP25c,WAV25c,31.9,8.9,mua ,mua  ,12637,0.775561886672998,0.143695014662757,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,66,25,DSP25d,WAV25d,51.6,11.4,mua ,mua  ,16352,16.1702648156076,1.45674931129477,1,0,1
troy-agl_t-2021-11-15,troy,44,108,102,67,25,DSP25e,WAV25e,89.8,9,mua ,mua  ,19351,3.78811369509044,0.545386904761905,1,0,1
troy-agl_t-2021-11-15,troy,44,108,102,75,26,DSP26a,WAV26a,26.7,8.6,mua ,mua  ,8714,1.07884769884081,0.155629139072848,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,82,27,DSP27a,WAV27a,59.1,8.4,mua ,mua  ,3664,0.327600327600328,0.171428571428571,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,83,27,DSP27b,WAV27b,12.5,8.4,good,good ,2077,0.144508670520231,0.15,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,84,27,DSP27c,WAV27c,55.8,8.2,mua ,mua  ,4712,0.445765230312036,0.190909090909091,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,85,27,DSP27d,WAV27d,76.3,7.8,mua ,mua  ,9621,1.27858627858628,0.284064665127021,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,89,28,DSP28a,WAV28a,31.8,10.6,mua ,mua  ,22656,1.01081438975944,0.202296819787986,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,90,28,DSP28b,WAV28b,15.5,8.3,good,good ,4530,0.287039081474939,0.0548523206751055,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,91,28,DSP28c,WAV28c,49.7,10.2,mua ,mua  ,14846,1.12495789828225,0.325536062378168,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,93,29,DSP29a,WAV29a,33.9,10.3,mua ,good ,27390,2.27828690350141,0.126060606060606,1,0,1
troy-agl_t-2021-11-15,troy,44,108,102,94,29,DSP29b,WAV29b,22.8,9.3,mua ,good ,2402,0.333194502290712,0.275862068965517,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,111,31,DSP31a,WAV31a,4.5,4.6,good,good ,12554,0.151358241057914,0.0354477611940298,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,112,31,DSP31b,WAV31b,4.5,4.6,good,good ,11312,0.265228538590752,0.0618556701030928,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,100,32,DSP32a,WAV32a,66.7,7.8,mua ,mua  ,3589,0.334448160535117,0.25531914893617,0,0,1
troy-agl_t-2021-11-15,troy,44,108,102,102,32,DSP32b,WAV32b,66.9,7.8,mua ,mua  ,4576,0.502732240437158,0.291139240506329,0,0,1
walt-agl_t-2020-08-05,walt,RM,127,88,3,6,DSP06a,WAV06a,37.5,15.2,mua ,mua  ,11861,0.472175379426644,0.0719794344473008,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,4,6,DSP06b,WAV06b,109.1,8.7,mua ,mua  ,9912,1.32176369690243,0.261477045908184,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,7,7,DSP07a,WAV07a,33.9,8.1,mua ,mua  ,5936,0.235888795282224,0.215384615384615,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,9,7,DSP07b,WAV07b,38.3,7.9,mua ,mua  ,2795,0.286327845382963,0.4,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,13,8,DSP08a,WAV08a,8.7,9.1,good,good ,3381,0.14792899408284,0.0136239782016349,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,14,8,DSP08b,WAV08b,0,15.1,good,good ,8811,0.113507377979569,0.0124378109452736,0,0,0
walt-agl_t-2020-08-05,walt,RM,127,88,15,8,DSP08c,WAV08c,28.8,8.7,mua ,good ,13884,0.698696247208817,0.0951913640824338,0,0,0
walt-agl_t-2020-08-05,walt,44,127,88,22,27,DSP27a,WAV27a,26.7,7.7,mua ,mua  ,1846,0.0542005420054201,0.0476190476190476,0,0,1
walt-agl_t-2020-08-05,walt,44,127,88,23,27,DSP27b,WAV27b,21.7,7.6,mua ,mua  ,2346,0,0,0,0,1
walt-agl_t-2020-08-05,walt,44,127,88,29,30,DSP30a,WAV30a,0,7.7,good,mua  ,2088,0,0,0,0,1
walt-agl_t-2020-08-05,walt,44,127,88,30,30,DSP30b,WAV30b,47.1,7.7,mua ,mua  ,1487,0.0672947510094213,0.142857142857143,0,0,1
walt-agl_t-2020-08-10,walt,RM,126,87,2,1,DSP01a,WAV01a,86.7,8.8,mua ,mua  ,9301,0.924731182795699,0.309352517985612,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,0,2,DSP02a,WAV02a,14.3,17.5,good,good ,1108,0.0903342366757001,0.25,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,1,2,DSP02b,WAV02b,77.7,7.7,mua ,mua  ,2034,0.29513034923758,0.333333333333333,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,101,3,DSP03a,WAV03a,53.9,9.5,mua ,mua  ,4986,0.481444332998997,0.156862745098039,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,102,3,DSP03b,WAV03b,53.9,9.5,mua ,good ,2714,0,0,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,13,4,DSP04a,WAV04a,141.7,8.5,mua ,mua  ,1294,0.309358081979892,0.571428571428571,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,16,4,DSP04b,WAV04b,25.1,8.7,mua ,mua  ,7270,0.288898060255881,0.0630630630630631,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,104,4,DSP04c,WAV04c,66.7,8.8,mua ,mua  ,4680,0.577046377431075,0.3,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,21,5,DSP05a,WAV05a,69.9,8.6,mua ,mua  ,3034,0.560501153972964,0.128787878787879,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,22,5,DSP05b,WAV05b,176.5,8.5,mua ,mua  ,2928,0.785787495729416,0.23,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,23,5,DSP05c,WAV05c,25.5,8.6,mua ,good ,2681,0.373134328358209,0.416666666666667,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,24,5,DSP05d,WAV05d,0,15.7,good,good ,738,0.271370420624152,0.0145985401459854,0,1,0
walt-agl_t-2020-08-10,walt,RM,126,87,105,6,DSP06a,WAV06a,148.9,10.6,mua ,good ,852,1.17508813160987,0.333333333333333,0,1,0
walt-agl_t-2020-08-10,walt,RM,126,87,107,6,DSP06b,WAV06b,148.9,10.6,mua ,mua  ,2335,0.6426735218509,0.141509433962264,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,108,6,DSP06c,WAV06c,148.9,10.6,mua ,mua  ,15329,3.19024008350731,0.265905383360522,1,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,32,7,DSP07a,WAV07a,85.1,9.1,mua ,mua  ,9812,1.18234634593823,0.473469387755102,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,33,7,DSP07b,WAV07b,52.8,9.8,mua ,mua  ,20425,2.17880924402664,0.146141215106732,1,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,43,8,DSP08a,WAV08a,77.9,11.7,mua ,mua  ,3885,0.798146240988671,0.424657534246575,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,44,8,DSP08b,WAV08b,0,29.7,good,good ,1246,0,0,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,45,8,DSP08c,WAV08c,44.1,10.7,mua ,good ,19194,1.18272286771219,0.134240094618569,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,52,9,DSP09a,WAV09a,0,8,good,good ,587,0,0,0,1,0
walt-agl_t-2020-08-10,walt,RM,126,87,56,9,DSP09b,WAV09b,0,8.7,good,good ,856,0,0,0,1,0
walt-agl_t-2020-08-10,walt,RM,126,87,59,9,DSP09c,WAV09c,0,9.2,good,good ,3166,0.0631911532385466,0.01,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,53,10,DSP10a,WAV10a,0,8.6,good,good ,1003,0,0,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,67,11,DSP11a,WAV11a,13.8,10.2,good,good ,7765,0.334878928387429,0.124401913875598,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,68,11,DSP11b,WAV11b,73.9,7.8,mua ,mua  ,953,0.105042016806723,0.333333333333333,0,1,0
walt-agl_t-2020-08-10,walt,RM,126,87,73,12,DSP12a,WAV12a,1.3,19.9,good,good ,10374,1.51354477971657,0.0899713467048711,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,74,12,DSP12b,WAV12b,99.3,11.2,mua ,mua  ,8744,2.45911014525906,0.146258503401361,1,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,76,13,DSP13a,WAV13a,0,8,good,mua  ,1464,0.0683526999316473,0.142857142857143,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,78,13,DSP13b,WAV13b,3.9,9.2,good,good ,4579,0.131061598951507,0.0189873417721519,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,79,14,DSP14a,WAV14a,18.8,8.6,good,good ,8784,0.307412045997951,0.0183923705722071,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,82,15,DSP15a,WAV15a,15.6,8.9,good,good ,10471,0.229226361031519,0.0754716981132075,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,84,15,DSP15b,WAV15b,0,8,good,mua  ,1897,0.105485232067511,0.117647058823529,0,0,0
walt-agl_t-2020-08-10,walt,RM,126,87,110,15,DSP15c,WAV15c,16.8,4.9,good,good ,2476,0.121212121212121,0.130434782608696,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,17,19,DSP19a,WAV19a,225.5,8.2,mua ,mua  ,2746,2.98724954462659,0.298181818181818,1,0,0
walt-agl_t-2020-08-10,walt,45,126,87,28,20,DSP20a,WAV20a,13.6,8.8,good,good ,39602,1.74995580919674,0.0590843209139739,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,29,20,DSP20b,WAV20b,10.7,8.5,good,good ,4051,0.246913580246914,0.0675675675675676,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,34,21,DSP21a,WAV21a,0,18.5,good,good ,7047,0,0,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,35,21,DSP21b,WAV21b,25.1,8.2,mua ,good ,2676,0.0747663551401869,0.142857142857143,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,38,21,DSP21c,WAV21c,15.4,8.4,good,good ,29465,0.940130328536519,0.0774608501118568,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,39,21,DSP21d,WAV21d,15.2,7.5,good,mua  ,5943,0.302928306967351,0.111801242236025,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,46,22,DSP22a,WAV22a,3.5,12,good,good ,7122,0.182558629405982,0.00774270399047052,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,47,22,DSP22b,WAV22b,44.6,9.8,mua ,good ,12953,0.880172946263125,0.0469135802469136,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,50,22,DSP22c,WAV22c,2.2,10.1,good,good ,28219,0.201998724218584,0.0130733944954128,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,60,23,DSP23a,WAV23a,7.2,14.4,good,good ,3245,0.092478421701603,0.00333704115684093,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,61,23,DSP23b,WAV23b,39.1,8.8,mua ,mua  ,2251,0.0888888888888889,0.037037037037037,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,64,23,DSP23c,WAV23c,18.6,8,good,mua  ,11568,0.389037779891069,0.0345622119815668,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,111,23,DSP23d,WAV23d,5.7,14,good,good ,1809,0,0,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,112,23,DSP23e,WAV23e,5.7,14,good,good ,2986,0.033500837520938,0.0119047619047619,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,71,24,DSP24a,WAV24a,7.4,7.9,good,mua  ,2227,0.179694519317161,0.0465116279069767,0,0,0
walt-agl_t-2020-08-10,walt,45,126,87,98,31,DSP31a,WAV31a,23.8,7.8,mua ,mua  ,2224,0.224921277552856,0.416666666666667,0,0,1
walt-agl_t-2020-08-10,walt,45,126,87,99,31,DSP31b,WAV31b,30.7,7.7,mua ,mua  ,2780,0.107952500899604,0.157894736842105,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,1,1,DSP01a,WAV01a,170.4,8.2,mua ,mua  ,1155,0.606585788561525,0.466666666666667,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,4,1,DSP01b,WAV01b,116.9,8.8,mua ,mua  ,5916,1.74133558748943,0.143454038997214,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,0,2,DSP02a,WAV02a,50.9,8.4,mua ,mua  ,2587,0.348027842227378,0.0608108108108108,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,2,2,DSP02b,WAV02b,56.5,15,mua ,good ,2596,0.46242774566474,0.705882352941177,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,6,3,DSP03a,WAV03a,48,8.5,mua ,mua  ,5380,0.706451013199479,0.179245283018868,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,10,4,DSP04a,WAV04a,21.1,9.6,mua ,good ,5142,0.408480840303443,0.132911392405063,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,12,6,DSP06a,WAV06a,16.4,9.3,good,good ,1447,0.484094052558783,Inf,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,16,8,DSP08a,WAV08a,8.9,8.2,good,good ,9115,0.230414746543779,0.0575342465753425,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,17,8,DSP08b,WAV08b,108.1,8,mua ,mua  ,874,0.343642611683849,0.214285714285714,0,1,0
walt-agl_t-2020-08-12,walt,RM,126,88,19,8,DSP08c,WAV08c,10.5,8.7,good,mua  ,1954,0.102406554019457,0.125,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,23,9,DSP09a,WAV09a,0,7.9,mua ,mua  ,722,0,0,0,1,0
walt-agl_t-2020-08-12,walt,RM,126,88,53,10,DSP10a,WAV10a,0,18.8,good,good ,2140,0,NaN,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,54,10,DSP10b,WAV10b,0,18.8,good,good ,1301,0,NaN,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,55,10,DSP10c,WAV10c,59.2,7.1,mua ,good ,4297,0.232774674115456,0.144927536231884,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,56,10,DSP10d,WAV10d,59.2,7.1,mua ,mua  ,2241,0.223214285714286,0.25,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,29,11,DSP11a,WAV11a,112.7,7.9,mua ,mua  ,1102,0.181653042688465,0.166666666666667,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,30,11,DSP11b,WAV11b,21.7,8.3,mua ,good ,7782,0.38555455596967,0.0623700623700624,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,31,12,DSP12a,WAV12a,24.8,8.8,mua ,good ,3303,0.151423379769836,0.113636363636364,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,32,12,DSP12b,WAV12b,13.3,15.9,good,good ,1350,0.148257968865827,0.333333333333333,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,33,12,DSP12c,WAV12c,17.5,8.1,good,good ,739,0.13550135501355,Inf,0,1,0
walt-agl_t-2020-08-12,walt,RM,126,88,34,12,DSP12d,WAV12d,145.9,8.2,mua ,good ,737,0.407608695652174,0.2,0,1,0
walt-agl_t-2020-08-12,walt,RM,126,88,58,13,DSP13a,WAV13a,14.7,9.1,good,good ,9425,0.456281833616299,0.0955555555555556,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,42,15,DSP15a,WAV15a,0,7.5,good,mua  ,1830,0.0546746856205577,0.0166666666666667,0,0,0
walt-agl_t-2020-08-12,walt,RM,126,88,43,15,DSP15b,WAV15b,0,7.3,good,mua  ,806,0,0,0,1,0
walt-agl_t-2020-08-12,walt,RM,126,88,44,15,DSP15c,WAV15c,0,21.5,good,good ,9944,1.12642059740521,0.0442687747035573,0,0,0
walt-agl_t-2020-08-12,walt,44,126,88,37,25,DSP25a,WAV25a,43.3,7.7,mua ,mua  ,2155,0.139275766016713,0.230769230769231,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,1,2,DSP02a,WAV02a,0,7.9,good,mua  ,892,0,0,0,1,0
walt-agl_t-2020-08-14,walt,RM,126,90,2,2,DSP02b,WAV02b,0,9.1,good,mua  ,1150,0,NaN,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,5,3,DSP03a,WAV03a,0,8.1,good,mua  ,1796,0.557103064066852,0.087719298245614,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,6,3,DSP03b,WAV03b,546.2,6.4,mua ,mua  ,783,2.94117647058824,1.15,1,1,0
walt-agl_t-2020-08-14,walt,RM,126,90,8,4,DSP04a,WAV04a,0,7.9,good,good ,1433,0.0698324022346369,0.25,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,9,4,DSP04b,WAV04b,56.6,8.1,mua ,mua  ,5867,0.835322195704057,0.152173913043478,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,11,6,DSP06a,WAV06a,0,7.6,good,good ,413,0,NaN,0,1,0
walt-agl_t-2020-08-14,walt,RM,126,90,12,6,DSP06b,WAV06b,0,8.1,good,good ,1409,0.0710227272727273,0.125,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,15,7,DSP07a,WAV07a,45.5,8,mua ,mua  ,1752,0.228440890919475,0.108108108108108,0,0,0
walt-agl_t-2020-08-14,walt,RM,126,90,20,8,DSP08a,WAV08a,27.7,11.6,mua ,good ,18687,0.813443219522637,0.185365853658537,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,3,17,DSP17a,WAV17a,0,7.7,good,mua  ,3448,0.058021467943139,0.0338983050847458,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,4,17,DSP17b,WAV17b,6.1,7.7,good,mua  ,3849,0.051975051975052,0.0408163265306122,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,13,20,DSP20a,WAV20a,53.3,7.4,mua ,mua  ,1699,0.176678445229682,0.0882352941176471,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,14,20,DSP20b,WAV20b,0,7.6,good,good ,941,0,0,0,1,0
walt-agl_t-2020-08-14,walt,45,126,90,17,21,DSP21a,WAV21a,0,10.7,good,good ,20746,0.0674861412388527,0.0119453924914676,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,21,22,DSP22a,WAV22a,16,9.3,good,good ,13999,0.692956136590942,0.0568581477139508,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,23,22,DSP22b,WAV22b,65.9,9.9,mua ,mua  ,810,0.123609394313968,0.0909090909090909,0,1,0
walt-agl_t-2020-08-14,walt,45,126,90,51,22,DSP22c,WAV22c,0,23.9,good,good ,1161,0,0,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,52,22,DSP22d,WAV22d,0,23.9,good,good ,4024,0,0,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,26,23,DSP23a,WAV23a,0,24.3,good,good ,2297,0,0,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,27,23,DSP23b,WAV23b,0,8.4,good,good ,461,0,0,0,1,0
walt-agl_t-2020-08-14,walt,45,126,90,33,23,DSP23c,WAV23c,30.4,8.7,mua ,good ,12583,0.98553489111429,0.0702549575070821,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,36,24,DSP24a,WAV24a,30.3,17,mua ,good ,4265,0.797373358348968,0.203592814371257,0,0,0
walt-agl_t-2020-08-14,walt,45,126,90,37,24,DSP24b,WAV24b,39.6,25.1,mua ,good ,916,3.06010928961749,0.164705882352941,1,1,0
walt-agl_t-2020-08-14,walt,45,126,90,39,24,DSP24c,WAV24c,0,82.6,good,good ,440,0,0,0,1,0
walt-agl_t-2020-08-14,walt,45,126,90,40,24,DSP24d,WAV24d,2.4,30,good,good ,1922,0.208224882873503,0.0153846153846154,0,0,0
